Friday the 13th Part III,1982,Steve Miner,Richard Brooker,Dana Kimmell,Catherine Parks,36200000,4000000,5.7
The Ballad of Gregorio Cortez,1982,Robert M. Young,Barry Corbin,Bruce McGill,Ned Beatty,,1250000,7.1
Butterfly,1982,Matt Cimber,Stacy Keach,June Lockhart,Stuart Whitman,,,4.5
Star Wars: Episode VI - Return of the Jedi,1983,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,309125409,32500000,8.4
The Right Stuff,1983,Philip Kaufman,Dennis Quaid,Scott Glenn,Sam Shepard,21500000,27000000,7.9
Scarface,1983,Brian De Palma,Al Pacino,F. Murray Abraham,Mary Elizabeth Mastrantonio,44700000,25000000,8.3
National Lampoon's Vacation,1983,Harold Ramis,Beverly D'Angelo,Randy Quaid,Jane Krakowski,61400000,15000000,7.4
WarGames,1983,John Badham,Matthew Broderick,Barry Corbin,Ally Sheedy,79568000,12000000,7.1
Twilight Zone: The Movie,1983,Joe Dante,Albert Brooks,Al Leong,Vic Morrow,29500000,10000000,6.5
The Outsiders,1983,Francis Ford Coppola,Tom Cruise,William Smith,Tom Waits,25600000,10000000,7.2
The Dead Zone,1983,David Cronenberg,Tom Skerritt,Herbert Lom,Anthony Zerbe,,10000000,7.2
Trading Places,1983,John Landis,Don Ameche,Denholm Elliott,Ralph Bellamy,90400000,,7.5
Flashdance,1983,Adrian Lyne,Michael Nouri,Cynthia Rhodes,Lee Ving,94900000,4000000,6.1
Lone Wolf McQuade,1983,Steve Carver,David Carradine,William Sanderson,Robert Beltran,12200000,5000000,6.3
A Christmas Story,1983,Bob Clark,Zack Ward,Darren McGavin,Scott Schwartz,,4000000,8.1
Love Letters,1983,Amy Holden Jones,Jamie Lee Curtis,Sally Kirkland,Amy Madigan,,550000,6.1
Red Dawn,1984,John Milius,Lea Thompson,Jennifer Grey,William Smith,,16900000,6.4
The Cotton Club,1984,Francis Ford Coppola,Nicolas Cage,Bob Hoskins,Fred Gwynne,25900000,58000000,6.5
Dune,1984,David Lynch,Virginia Madsen,Jurgen Prochnow,Josac Ferrer,27400000,40000000,6.6
The Karate Kid,1984,John G. Avildsen,Martin Kove,William Zabka,William Bassett,90800000,8000000,7.2
A Nightmare on Elm Street,1984,Wes Craven,Johnny Depp,Lin Shaye,Amanda Wyss,26505000,1800000,7.5
Indiana Jones and the Temple of Doom,1984,Steven Spielberg,Harrison Ford,Amrish Puri,Kate Capshaw,179870271,28000000,7.6
Footloose,1984,Herbert Ross,Dianne Wiest,Chris Penn,Lori Singer,80000000,8200000,6.5
Star Trek III: The Search for Spock,1984,Leonard Nimoy,Leonard Nimoy,Nichelle Nichols,Walter Koenig,76400000,17000000,6.6
Amadeus,1984,Milos Forman,Jeffrey Jones,F. Murray Abraham,Tom Hulce,51600000,18000000,8.3
Conan the Destroyer,1984,Richard Fleischer,Mako,Olivia d'Abo,Grace Jones,26400000,18000000,5.8
Beverly Hills Cop,1984,Martin Brest,Judge Reinhold,Ronny Cox,James Russo,234760500,14000000,7.3
Firestarter,1984,Mark L. Lester,Heather Locklear,George C. Scott,David Keith,15100000,15000000,6
Gremlins,1984,Joe Dante,Phoebe Cates,Harry Carey Jr.,Zach Galligan,148170000,11000000,7.2
Body Double,1984,Brian De Palma,Melanie Griffith,Dennis Franz,Gregg Henry,,10000000,6.8
The Ice Pirates,1984,Stewart Raffill,Anjelica Huston,John Carradine,Robert Urich,,9000000,5.7
Splash,1984,Ron Howard,Tom Hanks,Howard Morris,Patrick Cronin,69800000,8000000,6.2
Police Academy,1984,Hugh Wilson,Steve Guttenberg,Bubba Smith,Michael Winslow,81200000,4500000,6.7
Friday the 13th: The Final Chapter,1984,Joseph Zito,Judie Aronson,Tom Everett,Kimberly Beck,32600000,1800000,5.9
Repo Man,1984,Alex Cox,Del Zamora,Tracey Walter,Miguel Sandoval,,1500000,6.9
C.H.U.D.,1984,Douglas Cheek,Daniel Stern,John Heard,Sam McMurray,,1250000,5.5
The Toxic Avenger,1984,Michael Herz,Patrick Kilpatrick,Mark Torgl,Pat Ryan,,475000,6.2
Rambo: First Blood Part II,1985,George P. Cosmatos,Sylvester Stallone,Julia Nickson,Martin Kove,150415432,44000000,6.4
Out of Africa,1985,Sydney Pollack,Meryl Streep,Michael Gough,Michael Kitchen,87100000,31000000,7.2
Silverado,1985,Lawrence Kasdan,Scott Glenn,Todd Allen,Brad Leland,33200000,26000000,7.2
Ladyhawke,1985,Richard Donner,Matthew Broderick,John Wood,Leo McKern,,20000000,7
Back to the Future,1985,Robert Zemeckis,Lea Thompson,Thomas F. Wilson,J.J. Cohen,210609762,19000000,8.5
Young Sherlock Holmes,1985,Barry Levinson,Nicholas Rowe,Roger Ashton-Griffiths,Freddie Jones,4250320,18000000,6.8
Day of the Dead,1985,George A. Romero,Greg Nicotero,John Amplas,Joseph Pilato,,3500000,7.2
The Color Purple,1985,Steven Spielberg,Oprah Winfrey,Rae Dawn Chong,Dana Ivey,94175854,15000000,7.8
Witness,1985,Peter Weir,Harrison Ford,Viggo Mortensen,Lukas Haas,65500000,12000000,7.4
Commando,1985,Mark L. Lester,Bill Duke,Vernon Wells,Rae Dawn Chong,,10000000,6.7
The Last Dragon,1985,Michael Schultz,Mike Starr,Vanity,Keshia Knight Pulliam,33000000,10000000,6.9
Invasion U.S.A.,1985,Joseph Zito,Billy Drago,Richard Lynch,Eddie Jones,,10000000,5.3
Pale Rider,1985,Clint Eastwood,Clint Eastwood,Chris Penn,Sydney Penny,41400000,6900000,7.3
The Return of the Living Dead,1985,Dan O'Bannon,Linnea Quigley,Clu Gulager,Beverly Randolph,,4000000,7.3
A Nightmare on Elm Street 2: Freddy's Revenge,1985,Jack Sholder,Clu Gulager,Robert Rusler,Marshall Bell,30000000,2200000,5.4
Krush Groove,1985,Michael Schultz,Blair Underwood,LisaGay Hamilton,Bobby Brown,,3000000,6.6
Friday the 13th: A New Beginning,1985,Danny Steinmann,Tiffany Helm,Melanie Kinnaman,Dominick Brascia,21300000,2200000,4.7
Legal Eagles,1986,Ivan Reitman,Brian Dennehy,Debra Winger,Roscoe Lee Browne,49851591,40000000,5.9
Little Shop of Horrors,1986,Frank Oz,Bill Murray,Jim Belushi,Tisha Campbell-Martin,38747385,25000000,6.9
Howard the Duck,1986,Willard Huyck,Lea Thompson,Jeffrey Jones,Jordan Prentice,16295774,35000000,4.6
Big Trouble in Little China,1986,John Carpenter,Victor Wong,Kate Burton,Peter Kwong,11100000,25000000,7.3
Star Trek IV: The Voyage Home,1986,Leonard Nimoy,Leonard Nimoy,Nichelle Nichols,Walter Koenig,109713132,25000000,7.3
Peggy Sue Got Married,1986,Francis Ford Coppola,Nicolas Cage,Kathleen Turner,Joan Allen,41382841,18000000,6.3
9 1/2 Weeks,1986,Adrian Lyne,David Margulies,Karen Young,Kim Chan,6734844,17000000,5.9
The Wraith,1986,Mike Marvin,Clint Howard,Randy Quaid,Nick Cassavetes,3500000,2700000,5.9
Aliens,1986,James Cameron,Michael Biehn,Carrie Henn,Jenette Goldstein,85200000,18500000,8.4
Top Gun,1986,Tony Scott,Tom Cruise,Tom Skerritt,Adrian Pasdar,176781728,15000000,6.9
The Clan of the Cave Bear,1986,Michael Chapman,Curtis Armstrong,Pamela Reed,Mike Muscat,1953732,15000000,5.3
The Golden Child,1986,Michael Ritchie,Victor Wong,Randall 'Tex' Cobb,Charlotte Lewis,79817937,25000000,5.9
Invaders from Mars,1986,Tobe Hooper,Louise Fletcher,Bud Cort,William Bassett,4884663,12000000,5.5
The Color of Money,1986,Martin Scorsese,Tom Cruise,Bill Cobbs,Mary Elizabeth Mastrantonio,52293982,13800000,7
Stand by Me,1986,Rob Reiner,Marshall Bell,Frances Lee McCain,Casey Siemaszko,52287414,8000000,8.1
April Fool's Day,1986,Fred Walton,Thomas F. Wilson,Deborah Foreman,Clayton Rohner,12947763,5000000,6.2
The Texas Chainsaw Massacre 2,1986,Tobe Hooper,Bill Johnson,Lou Perryman,Jim Siedow,8025872,4700000,5.5
Jason Lives: Friday the 13th Part VI,1986,Tom McLoughlin,Tony Goldwyn,Ron Palillo,Vincent Guastaferro,19472057,3000000,5.9
River's Edge,1986,Tim Hunter,Keanu Reeves,Daniel Roebuck,Ione Skye,4600000,1900000,7.1
She's Gotta Have It,1986,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,7137502,175000,6.5
Ishtar,1987,Elaine May,Carol Kane,Warren Beatty,Isabelle Adjani,14375181,51000000,4.2
The Running Man,1987,Paul Michael Glaser,Yaphet Kotto,Maria Conchita Alonso,Richard Dawson,38122105,27000000,6.6
The Untouchables,1987,Brian De Palma,Robert De Niro,Billy Drago,Charles Martin Smith,76270454,25000000,7.9
Jaws: The Revenge,1987,Joseph Sargent,Judith Barsi,Mario Van Peebles,Lynn Whitfield,20763013,23000000,2.8
Spaceballs,1987,Mel Brooks,Joan Rivers,Dick Van Patten,Michael Winslow,38119483,22700000,7.1
Beverly Hills Cop II,1987,Tony Scott,Dean Stockwell,Judge Reinhold,Ronny Cox,153665036,28000000,6.4
Predator,1987,John McTiernan,Shane Black,Bill Duke,Carl Weathers,59735548,15000000,7.8
Wall Street,1987,Oliver Stone,Hal Holbrook,Tamara Tunie,James Karen,43848100,15000000,7.4
Radio Days,1987,Woody Allen,Mike Starr,Don Pardo,Julie Kavner,14792779,16000000,7.6
3 Men and a Baby,1987,Leonard Nimoy,Tom Selleck,Ted Danson,Steve Guttenberg,167780960,11000000,5.9
The Princess Bride,1987,Rob Reiner,Robin Wright,Carol Kane,Andrac the Giant,30857814,16000000,8.1
Fatal Attraction,1987,Adrian Lyne,Fred Gwynne,Lois Smith,Anne Archer,156645693,14000000,6.9
Good Morning Vietnam,1987,Barry Levinson,Robin Williams,J.T. Walsh,Bruno Kirby,123922370,13000000,7.3
Malone,1987,Harley Cokeliss,Cliff Robertson,Tracey Walter,Dennis Burkley,3060858,10000000,5.6
The Lost Boys,1987,Joel Schumacher,Dianne Wiest,Jami Gertz,Jason Patric,32222567,,7.2
La Bamba,1987,Luis Valdez,Esai Morales,Rosanna DeSoto,Danielle von Zerneck,54215416,6500000,6.8
A Nightmare on Elm Street 3: Dream Warriors,1987,Chuck Russell,John Saxon,Heather Langenkamp,Jennifer Rubin,44793200,4500000,6.6
The Barbarians,1987,Ruggero Deodato,Michael Berryman,Eva LaRue,Richard Lynch,800000,4000000,4.8
Prison,1987,Renny Harlin,Viggo Mortensen,Lane Smith,Hal Landon Jr.,354704,1300000,5.9
Creepshow 2,1987,Michael Gornick,George Kennedy,Holt McCallany,Dorothy Lamour,14000000,3500000,6
Evil Dead II,1987,Sam Raimi,Ted Raimi,Dan Hicks,Kassie Wesley DePaiva,5923044,3600000,7.8
Teen Wolf Too,1987,Christopher Leitch,John Astin,Robert Neary,Kim Darby,7888703,3000000,3.2
The Brave Little Toaster,1987,Jerry Rees,Jon Lovitz,Phil Hartman,Mindy Sterling,,2300000,7.3
From a Whisper to a Scream,1987,Jeff Burr,Terry Kiser,Clu Gulager,Susan Tyrrell,1400000,1100000,5.9
American Ninja 2: The Confrontation,1987,Sam Firstenberg,Michael Dudikoff,Steve James,Larry Poindexter,4000000,350000,4.7
Hollywood Shuffle,1987,Robert Townsend,Robert Townsend,Keenen Ivory Wayans,Helen Martin,5228617,100000,7
Rambo III,1988,Peter MacDonald,Sylvester Stallone,Kurtwood Smith,Richard Crenna,53715611,63000000,5.7
Scrooged,1988,Richard Donner,Bill Murray,Alfre Woodard,Robert Mitchum,60328558,32000000,7
Midnight Run,1988,Martin Brest,Robert De Niro,Yaphet Kotto,Philip Baker Hall,38413606,30000000,7.6
Die Hard,1988,John McTiernan,Alan Rickman,Bruce Willis,Reginald VelJohnson,81350242,28000000,8.2
Rain Man,1988,Barry Levinson,Tom Cruise,Valeria Golino,Beth Grant,172825435,25000000,8
Bright Lights Big City,1988,James Bridges,Dianne Wiest,Phoebe Cates,Swoosie Kurtz,16118077,25000000,5.6
Dangerous Liaisons,1988,Stephen Frears,Keanu Reeves,Peter Capaldi,Swoosie Kurtz,34700000,14000000,7.7
Big,1988,Penny Marshall,Tom Hanks,Jon Lovitz,John Heard,114968774,18000000,7.3
My Stepmother Is an Alien,1988,Richard Benjamin,Jon Lovitz,Alyson Hannigan,Tony Jay,13854000,20000000,5.2
Twins,1988,Ivan Reitman,Kelly Preston,Tony Jay,Hugh O'Brian,111936400,15000000,6
Beetlejuice,1988,Tim Burton,Catherine O'Hara,Jeffrey Jones,Glenn Shadix,73326666,15000000,7.5
A Nightmare on Elm Street 4: The Dream Master,1988,Renny Harlin,Tuesday Knight,Rodney Eastman,Brooke Bundy,49369900,7000000,5.7
Young Guns,1988,Christopher Cain,Jack Palance,Patrick Wayne,Brian Keith,44726644,13000000,6.8
The Land Before Time,1988,Don Bluth,Judith Barsi,Gabriel Damon,Bill Erwin,48092846,12500000,7.3
Poltergeist III,1988,Gary Sherman,Tom Skerritt,Heather O'Rourke,Zelda Rubinstein,14114488,10500000,4.5
Child's Play,1988,Tom Holland,Catherine Hicks,Alex Vincent,Dinah Manoff,33244684,9000000,6.5
Action Jackson,1988,Craig R. Baxley,Bill Duke,Vanity,Carl Weathers,20257000,7000000,5.2
The Last Temptation of Christ,1988,Martin Scorsese,Irvin Kershner,Barbara Hershey,Roberts Blossom,8373585,7000000,7.6
School Daze,1988,Spike Lee,Tisha Campbell-Martin,Ossie Davis,Bill Nunn,14545844,6500000,5.8
Mystic Pizza,1988,Donald Petrie,Julia Roberts,Lili Taylor,Conchata Ferrell,12793213,6000000,6.2
Halloween 4: The Return of Michael Myers,1988,Dwight H. Little,Donald Pleasence,Kathleen Kinmont,Ellie Cornell,17768000,5000000,5.9
Lady in White,1988,Frank LaLoggia,Alex Rocco,Lukas Haas,Katherine Helmond,1705139,4700000,6.7
They Live,1988,John Carpenter,Meg Foster,Peter Jason,George 'Buck' Flower,13008928,4000000,7.3
Talk Radio,1988,Oliver Stone,Michael Wincott,Zach Grenier,Bill Johnson,3468572,4000000,7.3
Phantasm II,1988,Don Coscarelli,Angus Scrimm,A. Michael Baldwin,James Le Gros,7282851,3000000,6.5
Friday the 13th Part VII: The New Blood,1988,John Carl Buechler,Kane Hodder,Terry Kiser,William Butler,19170001,2800000,5.3
Bloodsport,1988,Newt Arnold,Bolo Yeung,Donald Gibb,Ken Siu,11806119,1100000,6.8
The Abyss,1989,James Cameron,Michael Biehn,Todd Graff,Mary Elizabeth Mastrantonio,54222000,69500000,7.6
Tango & Cash,1989,Andrey Konchalovskiy,Sylvester Stallone,Jack Palance,Brion James,63408614,55000000,6.3
Indiana Jones and the Last Crusade,1989,Steven Spielberg,Harrison Ford,Julian Glover,Alison Doody,197171806,48000000,8.3
Back to the Future Part II,1989,Robert Zemeckis,Lea Thompson,Jeffrey Weissman,Thomas F. Wilson,118500000,40000000,7.8
Batman,1989,Tim Burton,Michael Gough,Jack Palance,William Hootkins,251188924,35000000,7.6
Star Trek V: The Final Frontier,1989,William Shatner,Leonard Nimoy,Nichelle Nichols,Walter Koenig,55210049,27800000,5.4
Black Rain,1989,Ridley Scott,Stephen Root,Ken Takakura,Kate Capshaw,45645204,30000000,6.6
Glory,1989,Edward Zwick,Denzel Washington,Morgan Freeman,Matthew Broderick,26830000,18000000,7.9
We're No Angels,1989,Neil Jordan,Robert De Niro,Demi Moore,James Russo,10555348,20000000,6
Sea of Love,1989,Harold Becker,Al Pacino,Michael O'Neill,Ellen Barkin,58571513,19000000,6.8
Troop Beverly Hills,1989,Jeff Kanew,Craig T. Nelson,Shelley Long,Kellie Martin,8508843,18000000,5.5
Dead Poets Society,1989,Peter Weir,Robin Williams,Josh Charles,Kurtwood Smith,95860116,16400000,8
When Harry Met Sally...,1989,Rob Reiner,Bruno Kirby,Gretchen Palmer,Harley Jane Kozak,92823600,16000000,7.6
New York Stories,1989,Woody Allen,Woody Allen,Larry David,Mia Farrow,10763469,15000000,6.4
Born on the Fourth of July,1989,Oliver Stone,Tom Cruise,Tom Berenger,Stephen Baldwin,70001698,14000000,7.2
Pet Sematary,1989,Mary Lambert,Miko Hughes,Fred Gwynne,Denise Crosby,57469179,11500000,6.6
Major League,1989,David S. Ward,Corbin Bernsen,Tom Berenger,Rene Russo,49797148,11000000,7.2
Bill & Ted's Excellent Adventure,1989,Stephen Herek,Keanu Reeves,George Carlin,Al Leong,40485039,10000000,6.9
Road House,1989,Rowdy Herrington,Ben Gazzara,Kevin Tighe,Kelly Lynch,30050028,17000000,6.5
Driving Miss Daisy,1989,Bruce Beresford,Morgan Freeman,Jessica Tandy,Patti LuPone,106593296,7500000,7.4
Warlock,1989,Steve Miner,Julian Sands,Richard E. Grant,Lori Singer,9094451,7000000,6.2
A Nightmare on Elm Street 5: The Dream Child,1989,Stephen Hopkins,Lisa Wilcox,Kelly Jo Minter,Matthew Borlenghi,22168359,8000000,5.1
Halloween 5,1989,Dominique Othenin-Girard,Donald Pleasence,Tamara Glynn,Troy Evans,11642254,3000000,5.2
Do the Right Thing,1989,Spike Lee,Ruby Dee,John Savage,Danny Aiello,27545445,6500000,7.9
Friday the 13th Part VIII: Jason Takes Manhattan,1989,Rob Hedden,Kane Hodder,Peter Mark Richman,Scott Reeves,14343976,5000000,4.5
UHF,1989,Jay Levey,Fran Drescher,Gedde Watanabe,Michael Richards,6157157,5000000,7
The Toxic Avenger Part II,1989,Michael Herz,Phoebe Legere,Jessica Dublin,Lisa Gaye,792966,2300000,5.1
Sex Lies and Videotape,1989,Steven Soderbergh,Peter Gallagher,Laura San Giacomo,Steven Brill,24741700,1200000,7.2
Roger & Me,1989,Michael Moore,Michael Moore,Pat Boone,Bob Eubanks,6706368,160000,7.5
Total Recall,1990,Paul Verhoeven,Ronny Cox,Rachel Ticotin,Marshall Bell,119412921,65000000,7.5
Die Hard 2,1990,Renny Harlin,Bruce Willis,John Amos,Franco Nero,117541000,70000000,7.1
Days of Thunder,1990,Tony Scott,Tom Cruise,Robert Duvall,Randy Quaid,82670733,60000000,5.9
The Godfather: Part III,1990,Francis Ford Coppola,Al Pacino,Joe Mantegna,Bridget Fonda,66676062,54000000,7.6
Gremlins 2: The New Batch,1990,Joe Dante,Christopher Lee,Robert Picardo,Phoebe Cates,41482207,50000000,6.3
The Adventures of Ford Fairlane,1990,Renny Harlin,Lauren Holly,Gilbert Gottfried,David Patrick Kelly,21413502,40000000,6.3
Dick Tracy,1990,Warren Beatty,Charlie Korsmo,Warren Beatty,Seymour Cassel,103738726,100000000,6.1
Back to the Future Part III,1990,Robert Zemeckis,Lea Thompson,Jeffrey Weissman,Thomas F. Wilson,87666629,40000000,7.4
Predator 2,1990,Stephen Hopkins,Adam Baldwin,Robert Davi,Kevin Peter Hall,30669413,35000000,6.2
Arachnophobia,1990,Frank Marshall,Julian Sands,Peter Jason,Brian McNamara,53133888,31000000,6.3
The Hunt for Red October,1990,John McTiernan,Scott Glenn,Jeffrey Jones,Courtney B. Vance,122012643,30000000,7.6
Kindergarten Cop,1990,Ivan Reitman,Richard Tyson,Cathy Moriarty,Penelope Ann Miller,91457688,26000000,6
Flatliners,1990,Joel Schumacher,Julia Roberts,Oliver Platt,Hope Davis,61490000,26000000,6.6
Goodfellas,1990,Martin Scorsese,Robert De Niro,Mike Starr,Paul Sorvino,46836394,25000000,8.7
Ghost,1990,Jerry Zucker,Demi Moore,Tony Goldwyn,Phil Leeds,217631306,22000000,7
Edward Scissorhands,1990,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,56362352,20000000,7.9
Dances with Wolves,1990,Kevin Costner,Mary McDonnell,Michael Spears,Maury Chaykin,184208848,22000000,8
Home Alone,1990,Chris Columbus,Macaulay Culkin,Devin Ratray,Catherine O'Hara,285761243,18000000,7.5
Pretty Woman,1990,Garry Marshall,Julia Roberts,Hector Elizondo,Jason Alexander,178406268,14000000,6.9
Child's Play 2,1990,John Lafia,Jenny Agutter,Beth Grant,Greg Germann,28501605,13000000,5.7
Mo' Better Blues,1990,Spike Lee,Denzel Washington,Nicholas Turturro,Charlie Murphy,16153600,10000000,6.5
Tremors,1990,Ron Underwood,Reba McEntire,Ariana Richards,Michael Gross,16667084,11000000,7.1
Spaced Invaders,1990,Patrick Read Johnson,Ariana Richards,Royal Dano,Tonya Lee Williams,15369573,3000000,5.3
Marilyn Hotchkiss' Ballroom Dancing and Charm School,1990,Randall Miller,William Hurt,Elden Henson,Michael Bower,333658,34000,7.1
Metropolitan,1990,Whit Stillman,Chris Eigeman,Taylor Nichols,Ellia Thompson,2938208,225000,7.5
Midnight Cabaret,1990,Pece Dingo,Michael Des Barres,Wilhelm von Homburg,Thom Mathews,,,4.5
Terminator 2: Judgment Day,1991,James Cameron,Joe Morton,Jenette Goldstein,S. Epatha Merkerson,204843350,102000000,8.5
Hook,1991,Steven Spielberg,Robin Williams,Julia Roberts,Bob Hoskins,119654900,70000000,6.7
Hudson Hawk,1991,Michael Lehmann,Bruce Willis,James Coburn,Richard E. Grant,17218080,70000000,5.7
Robin Hood: Prince of Thieves,1991,Kevin Reynolds,Alan Rickman,Morgan Freeman,Michael Wincott,165500000,48000000,6.9
The Doors,1991,Oliver Stone,Michael Wincott,Kevin Dillon,Kathleen Quinlan,35183792,38000000,7.2
Cape Fear,1991,Martin Scorsese,Robert De Niro,Robert Mitchum,Joe Don Baker,79100000,35000000,7.3
Flight of the Intruder,1991,John Milius,Rosanna Arquette,Dann Florek,Christopher Rich,14587732,35000000,5.7
The Addams Family,1991,Barry Sonnenfeld,Anjelica Huston,Raul Julia,Carel Struycken,113502246,38000000,6.8
The Prince of Tides,1991,Barbra Streisand,George Carlin,Blythe Danner,Melinda Dillon,74787599,30000000,6.6
Star Trek VI: The Undiscovered Country,1991,Nicholas Meyer,Leonard Nimoy,Kurtwood Smith,Nichelle Nichols,74888996,30000000,7.2
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,Michael Pressman,Kevin Nash,Paige Turco,Ernie Reyes Jr.,78656813,25000000,6
Stone Cold,1991,Craig R. Baxley,Brian Bosworth,Sam McMurray,Richard Gant,9286314,17000000,5.9
The Fisher King,1991,Terry Gilliam,Jeff Bridges,David Hyde Pierce,Harry Shearer,41895491,24000000,7.6
The Naked Gun 2 1/2: The Smell of Fear,1991,David Zucker,George Kennedy,Priscilla Presley,O.J. Simpson,86930411,23000000,6.8
Harley Davidson and the Marlboro Man,1991,Simon Wincer,Vanessa Williams,Tia Carrere,Don Johnson,7434726,23000000,6
The Silence of the Lambs,1991,Jonathan Demme,Anthony Hopkins,Scott Glenn,Anthony Heald,130727000,19000000,8.6
Bill & Ted's Bogus Journey,1991,Peter Hewitt,Keanu Reeves,George Carlin,Alex Winter,38037513,20000000,6.2
My Girl,1991,Howard Zieff,Macaulay Culkin,Jamie Lee Curtis,Griffin Dunne,59847242,16500000,6.8
Double Impact,1991,Sheldon Lettich,Bolo Yeung,Alonna Shaw,Kamel Krifa,30102717,15000000,5.5
White Fang,1991,Randal Kleiser,Seymour Cassel,Klaus Maria Brandauer,Susan Hogan,34793160,14000000,6.7
Return to the Blue Lagoon,1991,William A. Graham,Milla Jovovich,Wayne Pygram,Lisa Pelikan,2807854,11000000,5.1
Showdown in Little Tokyo,1991,Mark L. Lester,Cary-Hiroyuki Tagawa,Tia Carrere,Vernee Watson,2275557,8000000,6
Boyz n the Hood,1991,John Singleton,John Cothran,Lloyd Avery II,Na'Blonka Durden,57504069,6000000,7.8
Beastmaster 2: Through the Portal of Time,1991,Sylvio Tabet,Michael Berryman,Kari Wuhrer,Marc Singer,869325,6000000,3.8
Freddy's Dead: The Final Nightmare,1991,Rachel Talalay,Johnny Depp,Tom Arnold,Yaphet Kotto,34872293,8500000,4.9
House Party 2,1991,George Jackson,William Schallert,Tisha Campbell-Martin,Helen Martin,19281235,5000000,5.1
My Own Private Idaho,1991,Gus Van Sant,Keanu Reeves,Udo Kier,Flea,6401336,2500000,7.1
